        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state,
11:43:19.645,    194748,    -0.024,     0.019,    -0.043,     0.053,     1.005,    -0.986,     9.652,     9.754,     0.183,     0.000,    -0.061,     0.193,    0.9970,   -0.0072,   -0.0602,   -0.0479,    -0.489,    -6.932,    -5.471,     0.000,     0.000,     0.000,         0, idle,
11:43:19.645,    194752,    -0.014,     0.014,    -0.048,     0.052,     1.014,    -0.991,     9.647,     9.751,     0.183,     0.000,    -0.366,     0.409,    0.9970,   -0.0071,   -0.0602,   -0.0479,    -0.489,    -6.932,    -5.477,     0.000,     0.000,     0.000,         0, idle,
11:43:19.649,    194756,    -0.014,     0.014,    -0.048,     0.052,     1.024,    -0.991,     9.633,     9.737,     0.183,     0.061,    -0.549,     0.582,    0.9970,   -0.0071,   -0.0602,   -0.0479,    -0.489,    -6.932,    -5.477,     0.000,     0.000,     0.000,         0, idle,
11:43:19.657,    194760,    -0.005,     0.014,    -0.062,     0.064,     1.024,    -0.991,     9.633,     9.737,     0.183,     0.061,    -0.549,     0.582,    0.9970,   -0.0071,   -0.0602,   -0.0480,    -0.489,    -6.932,    -5.477,     0.000,     0.000,     0.000,         0, idle,
11:43:19.657,    194764,     0.000,     0.014,    -0.062,     0.064,     1.029,    -0.991,     9.633,     9.738,     0.122,     0.183,    -0.732,     0.765,    0.9970,   -0.0071,   -0.0602,   -0.0480,    -0.489,    -6.932,    -5.482,     0.000,     0.000,     0.000,         0, idle,
11:43:19.657,    194768,    -0.005,     0.014,    -0.067,     0.069,     1.024,    -0.991,     9.628,     9.733,     0.122,     0.244,    -0.732,     0.782,    0.9970,   -0.0071,   -0.0602,   -0.0480,    -0.483,    -6.932,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.665,    194772,    -0.005,     0.014,    -0.067,     0.069,     1.019,    -0.981,     9.618,     9.722,     0.061,     0.122,    -0.793,     0.805,    0.9970,   -0.0071,   -0.0602,   -0.0481,    -0.483,    -6.932,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.665,    194776,    -0.010,     0.024,    -0.077,     0.081,     1.010,    -0.986,     9.628,     9.731,     0.000,     0.061,    -0.854,     0.857,    0.9970,   -0.0071,   -0.0602,   -0.0481,    -0.483,    -6.932,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.673,    194780,    -0.019,     0.019,    -0.067,     0.072,     1.010,    -0.986,     9.628,     9.731,     0.000,     0.061,    -0.854,     0.857,    0.9970,   -0.0071,   -0.0602,   -0.0481,    -0.483,    -6.932,    -5.493,     0.000,     0.000,     0.000,         0, idle,
11:43:19.677,    194784,    -0.024,     0.010,    -0.057,     0.063,     1.005,    -0.995,     9.637,     9.741,     0.061,     0.061,    -0.793,     0.798,    0.9970,   -0.0071,   -0.0602,   -0.0482,    -0.483,    -6.932,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.685,    194788,    -0.024,     0.005,    -0.043,     0.049,     1.005,    -1.000,     9.652,     9.755,     0.183,     0.000,    -0.671,     0.696,    0.9970,   -0.0071,   -0.0602,   -0.0482,    -0.483,    -6.932,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.689,    194792,    -0.019,     0.000,    -0.038,     0.043,     1.010,    -1.005,     9.656,     9.761,     0.244,     0.061,    -0.732,     0.774,    0.9970,   -0.0071,   -0.0602,   -0.0482,    -0.478,    -6.927,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.693,    194796,    -0.019,     0.000,    -0.038,     0.043,     1.014,    -1.005,     9.642,     9.747,     0.183,     0.244,    -0.854,     0.907,    0.9970,   -0.0071,   -0.0602,   -0.0482,    -0.478,    -6.927,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.693,    194800,    -0.014,     0.000,    -0.053,     0.055,     1.014,    -1.005,     9.642,     9.747,     0.183,     0.244,    -0.854,     0.907,    0.9970,   -0.0071,   -0.0602,   -0.0482,    -0.478,    -6.927,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.693,    194804,    -0.010,     0.010,    -0.062,     0.064,     1.019,    -0.991,     9.633,     9.737,     0.061,     0.366,    -0.732,     0.821,    0.9970,   -0.0071,   -0.0602,   -0.0483,    -0.478,    -6.927,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.701,    194808,    -0.005,     0.019,    -0.077,     0.079,     1.024,    -0.981,     9.618,     9.722,     0.061,     0.244,    -0.671,     0.717,    0.9970,   -0.0070,   -0.0602,   -0.0483,    -0.478,    -6.927,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:19.701,    194812,    -0.005,     0.014,    -0.077,     0.078,     1.024,    -0.986,     9.618,     9.723,     0.061,     0.122,    -0.793,     0.805,    0.9970,   -0.0070,   -0.0602,   -0.0483,    -0.472,    -6.927,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:19.709,    194816,    -0.005,     0.014,    -0.077,     0.078,     1.014,    -0.986,     9.633,     9.736,     0.000,     0.122,    -0.854,     0.863,    0.9970,   -0.0070,   -0.0602,   -0.0483,    -0.472,    -6.927,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:19.709,    194820,    -0.014,     0.014,    -0.062,     0.065,     1.014,    -0.986,     9.633,     9.736,     0.000,     0.122,    -0.854,     0.863,    0.9970,   -0.0070,   -0.0602,   -0.0484,    -0.472,    -6.927,    -5.526,     0.000,     0.000,     0.000,         0, idle,
11:43:19.717,    194824,    -0.029,     0.005,    -0.057,     0.064,     1.000,    -0.995,     9.637,     9.740,     0.061,     0.122,    -0.610,     0.625,    0.9970,   -0.0070,   -0.0601,   -0.0484,    -0.472,    -6.927,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.721,    194828,    -0.053,     0.000,    -0.053,     0.074,     0.976,    -1.005,     9.642,     9.743,     0.000,     0.061,    -0.366,     0.371,    0.9970,   -0.0070,   -0.0601,   -0.0484,    -0.472,    -6.921,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.729,    194832,    -0.062,    -0.010,    -0.043,     0.076,     0.967,    -1.014,     9.652,     9.753,     0.122,     0.122,    -0.122,     0.211,    0.9970,   -0.0070,   -0.0601,   -0.0484,    -0.472,    -6.921,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.733,    194836,    -0.062,    -0.010,    -0.043,     0.076,     0.962,    -1.019,     9.652,     9.753,     0.244,     0.244,     0.122,     0.366,    0.9970,   -0.0070,   -0.0601,   -0.0484,    -0.472,    -6.921,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.737,    194840,    -0.067,    -0.014,    -0.043,     0.081,     0.962,    -1.019,     9.652,     9.753,     0.244,     0.244,     0.122,     0.366,    0.9970,   -0.0070,   -0.0601,   -0.0484,    -0.472,    -6.921,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.737,    194844,    -0.062,    -0.005,    -0.043,     0.076,     0.967,    -1.010,     9.652,     9.752,     0.244,     0.305,     0.244,     0.461,    0.9970,   -0.0070,   -0.0601,   -0.0484,    -0.472,    -6.916,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.737,    194848,    -0.048,    -0.005,    -0.053,     0.071,     0.981,    -1.010,     9.642,     9.744,     0.122,     0.305,     0.244,     0.409,    0.9970,   -0.0070,   -0.0601,   -0.0484,    -0.472,    -6.916,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.745,    194852,    -0.038,     0.000,    -0.067,     0.077,     0.991,    -1.000,     9.628,     9.730,     0.061,     0.244,     0.366,     0.444,    0.9970,   -0.0070,   -0.0600,   -0.0484,    -0.472,    -6.910,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.745,    194856,    -0.038,     0.000,    -0.067,     0.077,     1.005,    -0.995,     9.628,     9.731,     0.122,     0.244,     0.610,     0.669,    0.9970,   -0.0070,   -0.0600,   -0.0484,    -0.472,    -6.910,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:19.753,    194860,    -0.024,     0.005,    -0.067,     0.071,     1.005,    -0.995,     9.628,     9.731,     0.122,     0.244,     0.610,     0.669,    0.9970,   -0.0070,   -0.0600,   -0.0484,    -0.472,    -6.910,    -5.526,     0.000,     0.000,     0.000,         0, idle,
11:43:19.753,    194864,    -0.024,     0.000,    -0.062,     0.067,     1.005,    -1.000,     9.633,     9.736,     0.244,     0.183,     0.610,     0.682,    0.9970,   -0.0070,   -0.0600,   -0.0483,    -0.467,    -6.910,    -5.526,     0.000,     0.000,     0.000,         0, idle,
11:43:19.761,    194868,    -0.029,     0.000,    -0.048,     0.056,     1.000,    -1.000,     9.647,     9.750,     0.366,     0.122,     0.427,     0.576,    0.9970,   -0.0070,   -0.0600,   -0.0483,    -0.467,    -6.910,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:19.761,    194872,    -0.033,     0.000,    -0.043,     0.055,     0.991,    -1.005,     9.652,     9.754,     0.305,     0.183,     0.610,     0.707,    0.9970,   -0.0070,   -0.0600,   -0.0483,    -0.467,    -6.905,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:19.773,    194876,    -0.033,     0.000,    -0.043,     0.055,     0.991,    -1.005,     9.652,     9.754,     0.305,     0.183,     0.610,     0.707,    0.9970,   -0.0070,   -0.0600,   -0.0483,    -0.467,    -6.905,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:19.781,    194880,    -0.043,    -0.010,    -0.043,     0.062,     0.981,    -1.014,     9.652,     9.754,     0.244,     0.122,     0.916,     0.955,    0.9970,   -0.0070,   -0.0600,   -0.0483,    -0.467,    -6.905,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.785,    194884,    -0.048,    -0.010,    -0.043,     0.065,     0.976,    -1.014,     9.652,     9.754,     0.305,     0.244,     0.854,     0.940,    0.9970,   -0.0070,   -0.0599,   -0.0482,    -0.467,    -6.905,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.785,    194888,    -0.048,    -0.019,    -0.048,     0.070,     0.976,    -1.024,     9.647,     9.750,     0.366,     0.244,     0.610,     0.752,    0.9970,   -0.0069,   -0.0599,   -0.0482,    -0.461,    -6.899,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.789,    194892,    -0.033,    -0.029,    -0.043,     0.062,     0.991,    -1.034,     9.652,     9.757,     0.305,     0.183,     0.671,     0.760,    0.9970,   -0.0069,   -0.0599,   -0.0482,    -0.461,    -6.899,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.789,    194896,    -0.033,    -0.029,    -0.043,     0.062,     1.000,    -1.034,     9.656,     9.763,     0.244,     0.183,     0.610,     0.682,    0.9970,   -0.0069,   -0.0599,   -0.0482,    -0.461,    -6.899,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.797,    194900,    -0.024,    -0.029,    -0.038,     0.053,     1.000,    -1.034,     9.656,     9.763,     0.244,     0.183,     0.610,     0.682,    0.9970,   -0.0069,   -0.0599,   -0.0482,    -0.461,    -6.894,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.797,    194904,    -0.005,    -0.024,    -0.048,     0.054,     1.019,    -1.029,     9.647,     9.755,     0.244,     0.244,     0.183,     0.391,    0.9970,   -0.0069,   -0.0599,   -0.0481,    -0.461,    -6.894,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.797,    194908,     0.000,    -0.029,    -0.053,     0.060,     1.024,    -1.034,     9.642,     9.751,     0.305,     0.183,     0.000,     0.356,    0.9970,   -0.0069,   -0.0599,   -0.0481,    -0.461,    -6.894,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.805,    194912,     0.000,    -0.029,    -0.053,     0.060,     1.024,    -1.024,     9.637,     9.746,     0.305,     0.183,    -0.183,     0.400,    0.9970,   -0.0069,   -0.0599,   -0.0482,    -0.461,    -6.894,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.805,    194916,     0.000,    -0.019,    -0.057,     0.061,     1.014,    -1.014,     9.628,     9.734,     0.244,     0.305,    -0.366,     0.536,    0.9970,   -0.0069,   -0.0599,   -0.0482,    -0.461,    -6.894,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.813,    194920,    -0.010,    -0.010,    -0.067,     0.068,     1.014,    -1.014,     9.628,     9.734,     0.244,     0.305,    -0.366,     0.536,    0.9970,   -0.0069,   -0.0598,   -0.0482,    -0.456,    -6.894,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.817,    194924,    -0.014,    -0.005,    -0.062,     0.064,     1.010,    -1.010,     9.633,     9.738,     0.244,     0.305,    -0.427,     0.579,    0.9970,   -0.0069,   -0.0598,   -0.0482,    -0.456,    -6.888,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.825,    194928,    -0.024,     0.019,    -0.057,     0.065,     1.000,    -0.981,     9.637,     9.739,     0.305,     0.183,    -0.305,     0.469,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.456,    -6.888,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.829,    194932,    -0.033,     0.019,    -0.053,     0.065,     0.991,    -0.976,     9.642,     9.742,     0.366,     0.244,    -0.122,     0.457,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.450,    -6.888,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.833,    194936,    -0.033,     0.019,    -0.053,     0.065,     0.991,    -0.971,     9.642,     9.741,     0.366,     0.183,     0.000,     0.409,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.450,    -6.888,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.833,    194940,    -0.033,     0.024,    -0.053,     0.067,     0.991,    -0.971,     9.642,     9.741,     0.366,     0.183,     0.000,     0.409,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.450,    -6.888,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.833,    194944,    -0.043,     0.024,    -0.053,     0.072,     0.981,    -0.971,     9.642,     9.740,     0.305,     0.122,     0.183,     0.376,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.450,    -6.883,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.841,    194948,    -0.048,     0.019,    -0.053,     0.074,     0.976,    -0.976,     9.642,     9.740,     0.244,     0.122,     0.366,     0.457,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.445,    -6.883,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.841,    194952,    -0.053,     0.019,    -0.062,     0.084,     0.971,    -0.976,     9.633,     9.730,     0.244,     0.183,     0.488,     0.576,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.445,    -6.883,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.853,    194956,    -0.053,     0.019,    -0.062,     0.084,     0.976,    -0.981,     9.647,     9.746,     0.305,     0.122,     0.610,     0.693,    0.9970,   -0.0068,   -0.0598,   -0.0482,    -0.445,    -6.883,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.857,    194960,    -0.048,     0.014,    -0.048,     0.069,     0.976,    -0.981,     9.647,     9.746,     0.305,     0.122,     0.610,     0.693,    0.9970,   -0.0067,   -0.0598,   -0.0481,    -0.445,    -6.877,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.857,    194964,    -0.048,     0.019,    -0.048,     0.070,     0.971,    -0.976,     9.647,     9.745,     0.305,     0.061,     0.671,     0.740,    0.9970,   -0.0067,   -0.0598,   -0.0481,    -0.439,    -6.877,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.861,    194968,    -0.038,     0.019,    -0.043,     0.061,     0.981,    -0.976,     9.652,     9.750,     0.305,     0.000,     0.610,     0.682,    0.9970,   -0.0067,   -0.0597,   -0.0481,    -0.439,    -6.877,    -5.493,     0.000,     0.000,     0.000,         0, idle,
11:43:19.865,    194972,    -0.033,     0.014,    -0.043,     0.056,     0.986,    -0.981,     9.652,     9.751,     0.305,     0.061,     0.549,     0.631,    0.9970,   -0.0067,   -0.0597,   -0.0481,    -0.439,    -6.877,    -5.493,     0.000,     0.000,     0.000,         0, idle,
11:43:19.869,    194976,    -0.033,     0.014,    -0.043,     0.056,     0.991,    -0.981,     9.652,     9.752,     0.244,     0.122,     0.488,     0.559,    0.9970,   -0.0067,   -0.0597,   -0.0481,    -0.439,    -6.877,    -5.493,     0.000,     0.000,     0.000,         0, idle,
11:43:19.881,    194980,    -0.029,     0.014,    -0.043,     0.054,     0.991,    -0.981,     9.652,     9.752,     0.244,     0.122,     0.488,     0.559,    0.9970,   -0.0067,   -0.0597,   -0.0480,    -0.439,    -6.877,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.889,    194984,    -0.024,     0.010,    -0.033,     0.042,     0.995,    -0.986,     9.661,     9.762,     0.244,     0.122,     0.183,     0.329,    0.9970,   -0.0067,   -0.0597,   -0.0480,    -0.434,    -6.872,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.889,    194988,    -0.024,     0.014,    -0.043,     0.051,     0.995,    -0.981,     9.652,     9.752,     0.305,     0.122,     0.000,     0.329,    0.9970,   -0.0067,   -0.0597,   -0.0480,    -0.434,    -6.872,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.889,    194992,    -0.024,     0.014,    -0.048,     0.055,     0.995,    -0.981,     9.647,     9.748,     0.244,     0.183,    -0.122,     0.329,    0.9970,   -0.0067,   -0.0597,   -0.0480,    -0.434,    -6.872,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.893,    194996,    -0.024,     0.014,    -0.048,     0.055,     0.995,    -0.986,     9.642,     9.743,     0.122,     0.244,    -0.244,     0.366,    0.9970,   -0.0067,   -0.0597,   -0.0480,    -0.434,    -6.872,    -5.488,     0.000,     0.000,     0.000,         0, idle,
11:43:19.893,    195000,    -0.024,     0.010,    -0.053,     0.059,     0.995,    -0.986,     9.642,     9.743,     0.122,     0.244,    -0.244,     0.366,    0.9970,   -0.0067,   -0.0597,   -0.0481,    -0.434,    -6.872,    -5.493,     0.000,     0.000,     0.000,         0, idle,
11:43:19.893,    195004,    -0.019,     0.005,    -0.062,     0.065,     1.000,    -0.991,     9.633,     9.735,     0.061,     0.305,    -0.305,     0.436,    0.9970,   -0.0066,   -0.0597,   -0.0481,    -0.434,    -6.866,    -5.493,     0.000,     0.000,     0.000,         0, idle,
11:43:19.901,    195008,    -0.019,     0.014,    -0.057,     0.062,     1.000,    -0.981,     9.637,     9.739,     0.061,     0.244,    -0.427,     0.496,    0.9970,   -0.0066,   -0.0597,   -0.0481,    -0.428,    -6.866,    -5.493,     0.000,     0.000,     0.000,         0, idle,
11:43:19.901,    195012,    -0.024,     0.019,    -0.048,     0.057,     0.995,    -0.976,     9.647,     9.747,     0.122,     0.244,    -0.549,     0.613,    0.9970,   -0.0066,   -0.0596,   -0.0481,    -0.428,    -6.866,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.913,    195016,    -0.024,     0.019,    -0.048,     0.057,     0.995,    -0.976,     9.647,     9.747,     0.122,     0.244,    -0.549,     0.613,    0.9970,   -0.0066,   -0.0596,   -0.0481,    -0.428,    -6.866,    -5.499,     0.000,     0.000,     0.000,         0, idle,
11:43:19.921,    195020,    -0.024,     0.029,    -0.043,     0.057,     0.995,    -0.967,     9.652,     9.751,     0.244,     0.061,    -0.610,     0.660,    0.9970,   -0.0066,   -0.0596,   -0.0482,    -0.428,    -6.866,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.925,    195024,    -0.038,     0.033,    -0.043,     0.067,     0.981,    -0.962,     9.652,     9.749,     0.183,     0.000,    -0.549,     0.579,    0.9970,   -0.0066,   -0.0596,   -0.0482,    -0.423,    -6.866,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.925,    195028,    -0.033,     0.024,    -0.043,     0.060,     0.986,    -0.967,     9.652,     9.750,     0.183,     0.061,    -0.427,     0.469,    0.9970,   -0.0066,   -0.0596,   -0.0482,    -0.423,    -6.866,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.925,    195032,    -0.024,     0.019,    -0.043,     0.053,     0.995,    -0.971,     9.652,     9.751,     0.122,     0.183,    -0.366,     0.427,    0.9970,   -0.0066,   -0.0596,   -0.0482,    -0.423,    -6.866,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.929,    195036,    -0.024,     0.019,    -0.043,     0.053,     1.000,    -0.976,     9.642,     9.743,     0.183,     0.122,    -0.305,     0.376,    0.9970,   -0.0066,   -0.0596,   -0.0482,    -0.423,    -6.866,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.937,    195040,    -0.019,     0.014,    -0.053,     0.058,     1.000,    -0.976,     9.642,     9.743,     0.183,     0.122,    -0.305,     0.376,    0.9970,   -0.0066,   -0.0596,   -0.0482,    -0.423,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.941,    195044,    -0.010,    -0.005,    -0.057,     0.058,     1.010,    -1.000,     9.637,     9.742,     0.244,     0.000,    -0.244,     0.345,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.417,    -6.861,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.941,    195048,    -0.010,    -0.024,    -0.067,     0.072,     1.010,    -1.019,     9.628,     9.734,     0.305,     0.000,    -0.061,     0.311,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.417,    -6.861,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.945,    195052,    -0.010,    -0.024,    -0.067,     0.072,     1.005,    -1.024,     9.623,     9.729,     0.305,     0.000,     0.000,     0.305,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.417,    -6.861,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.945,    195056,    -0.014,    -0.029,    -0.072,     0.079,     0.986,    -1.029,     9.623,     9.728,     0.244,     0.000,     0.000,     0.244,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.417,    -6.861,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.957,    195060,    -0.033,    -0.033,    -0.072,     0.086,     0.986,    -1.029,     9.623,     9.728,     0.244,     0.000,     0.000,     0.244,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.417,    -6.861,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.961,    195064,    -0.057,    -0.024,    -0.057,     0.085,     0.962,    -1.019,     9.637,     9.739,     0.244,     0.000,     0.183,     0.305,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.417,    -6.861,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:19.961,    195068,    -0.072,    -0.014,    -0.043,     0.085,     0.947,    -1.010,     9.652,     9.750,     0.305,    -0.122,     0.244,     0.409,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.417,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.965,    195072,    -0.072,    -0.014,    -0.029,     0.079,     0.947,    -1.010,     9.666,     9.765,     0.366,    -0.183,     0.244,     0.477,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.412,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.973,    195076,    -0.072,    -0.014,    -0.029,     0.079,     0.952,    -1.014,     9.671,     9.770,     0.427,    -0.122,     0.366,     0.576,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.412,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.973,    195080,    -0.067,    -0.019,    -0.024,     0.074,     0.952,    -1.014,     9.671,     9.770,     0.427,    -0.122,     0.366,     0.576,    0.9970,   -0.0065,   -0.0596,   -0.0482,    -0.412,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.973,    195084,    -0.053,    -0.014,    -0.033,     0.064,     0.967,    -1.010,     9.661,     9.762,     0.549,     0.000,     0.305,     0.628,    0.9970,   -0.0064,   -0.0596,   -0.0482,    -0.412,    -6.861,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.981,    195088,    -0.033,    -0.010,    -0.053,     0.063,     0.986,    -1.005,     9.642,     9.744,     0.427,     0.122,     0.061,     0.449,    0.9970,   -0.0064,   -0.0596,   -0.0482,    -0.406,    -6.861,    -5.504,     0.000,     0.000,     0.000,         0, idle,
11:43:19.981,    195092,    -0.005,    -0.005,    -0.072,     0.072,     1.014,    -1.000,     9.623,     9.728,     0.244,     0.122,    -0.183,     0.329,    0.9970,   -0.0064,   -0.0596,   -0.0482,    -0.406,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.989,    195096,    -0.005,    -0.005,    -0.072,     0.072,     1.034,    -0.986,     9.613,     9.719,     0.183,     0.000,    -0.488,     0.521,    0.9970,   -0.0064,   -0.0596,   -0.0482,    -0.406,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.989,    195100,     0.010,     0.005,    -0.081,     0.082,     1.034,    -0.986,     9.613,     9.719,     0.183,     0.000,    -0.488,     0.521,    0.9970,   -0.0064,   -0.0596,   -0.0482,    -0.406,    -6.861,    -5.510,     0.000,     0.000,     0.000,         0, idle,
11:43:19.997,    195104,     0.019,     0.005,    -0.077,     0.079,     1.043,    -0.986,     9.618,     9.725,     0.122,     0.000,    -0.732,     0.743,    0.9970,   -0.0064,   -0.0596,   -0.0482,    -0.406,    -6.861,    -5.515,     0.000,     0.000,     0.000,         0, idle,
11:43:20.001,    195108,     0.000,     0.014,    -0.067,     0.069,     1.024,    -0.976,     9.628,     9.731,     0.183,     0.000,    -0.854,     0.874,    0.9970,   -0.0064,   -0.0596,   -0.0483,    -0.401,    -6.861,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:20.009,    195112,    -0.029,     0.038,    -0.048,     0.068,     0.991,    -0.952,     9.647,     9.744,     0.183,     0.122,    -0.916,     0.942,    0.9970,   -0.0064,   -0.0596,   -0.0483,    -0.401,    -6.861,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:20.017,    195116,    -0.029,     0.038,    -0.048,     0.068,     0.967,    -0.933,     9.661,     9.754,     0.183,     0.000,    -0.854,     0.874,    0.9970,   -0.0064,   -0.0596,   -0.0483,    -0.401,    -6.861,    -5.521,     0.000,     0.000,     0.000,         0, idle,
11:43:20.023,    195120,    -0.053,     0.057,    -0.033,     0.085,     0.967,    -0.933,     9.661,     9.754,     0.183,     0.000,    -0.854,     0.874,    0.9970,   -0.0063,   -0.0596,   -0.0483,    -0.396,    -6.861,    -5.526,     0.000,     0.000,     0.000,         0, idle,
11:43:20.026,    195124,    -0.072,     0.072,    -0.038,     0.108,     0.947,    -0.914,     9.656,     9.746,     0.183,    -0.061,    -0.610,     0.640,    0.9970,   -0.0063,   -0.0596,   -0.0484,    -0.396,    -6.861,    -5.532,     0.000,     0.000,     0.000,         0, idle,
11:43:20.031,    195128,    -0.086,     0.072,    -0.043,     0.120,     0.933,    -0.914,     9.652,     9.740,     0.183,    -0.061,    -0.244,     0.311,    0.9970,   -0.0063,   -0.0596,   -0.0484,    -0.396,    -6.861,    -5.532,     0.000,     0.000,     0.000,         0, idle,
