        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state,
11:44:51.944,    287048,    -0.014,    -0.038,    -0.124,     0.131,     0.565,     0.991,     9.604,     9.671,    -2.869,    -2.686,     1.526,     4.215,    0.9889,    0.0959,   -0.0476,   -0.1031,    11.536,    -4.263,   -12.338,     0.000,     0.000,     0.000,         0, idle,
11:44:51.952,    287052,    -0.033,    -0.057,    -0.115,     0.133,     0.550,     0.967,     9.613,     9.678,    -3.052,    -2.747,     1.526,     4.380,    0.9889,    0.0957,   -0.0477,   -0.1031,    11.519,    -4.279,   -12.332,     0.000,     0.000,     0.000,         0, idle,
11:44:51.952,    287056,    -0.033,    -0.057,    -0.115,     0.133,     0.522,     0.952,     9.647,     9.708,    -3.174,    -2.808,     1.709,     4.569,    0.9889,    0.0957,   -0.0477,   -0.1031,    11.519,    -4.279,   -12.332,     0.000,     0.000,     0.000,         0, idle,
11:44:51.964,    287060,    -0.062,    -0.072,    -0.081,     0.125,     0.522,     0.952,     9.647,     9.708,    -3.174,    -2.808,     1.709,     4.569,    0.9889,    0.0956,   -0.0478,   -0.1030,    11.503,    -4.296,   -12.327,     0.000,     0.000,     0.000,         0, idle,
11:44:51.968,    287064,    -0.096,    -0.067,    -0.043,     0.125,     0.493,     0.952,     9.685,     9.744,    -3.113,    -2.930,     1.892,     4.675,    0.9889,    0.0954,   -0.0479,   -0.1029,    11.486,    -4.307,   -12.316,     0.000,     0.000,     0.000,         0, idle,
11:44:51.968,    287068,    -0.124,    -0.072,    -0.010,     0.144,     0.464,     0.943,     9.719,     9.775,    -3.113,    -2.991,     2.319,     4.900,    0.9890,    0.0952,   -0.0480,   -0.1028,    11.470,    -4.323,   -12.305,     0.000,     0.000,     0.000,         0, idle,
11:44:51.968,    287072,    -0.148,    -0.077,     0.010,     0.167,     0.445,     0.938,     9.743,     9.798,    -3.052,    -2.991,     2.869,     5.147,    0.9890,    0.0951,   -0.0481,   -0.1027,    11.453,    -4.334,   -12.294,     0.000,     0.000,     0.000,         0, idle,
11:44:51.972,    287076,    -0.148,    -0.077,     0.010,     0.167,     0.431,     0.933,     9.757,     9.811,    -2.930,    -2.991,     3.296,     5.328,    0.9890,    0.0951,   -0.0481,   -0.1027,    11.453,    -4.334,   -12.294,     0.000,     0.000,     0.000,         0, idle,
11:44:51.976,    287080,    -0.163,    -0.077,     0.024,     0.181,     0.431,     0.933,     9.757,     9.811,    -2.930,    -2.991,     3.296,     5.328,    0.9890,    0.0949,   -0.0482,   -0.1026,    11.437,    -4.351,   -12.277,     0.000,     0.000,     0.000,         0, idle,
11:44:51.980,    287084,    -0.172,    -0.091,     0.029,     0.197,     0.426,     0.919,     9.762,     9.814,    -2.930,    -2.991,     3.662,     5.562,    0.9890,    0.0948,   -0.0483,   -0.1024,    11.420,    -4.367,   -12.261,     0.000,     0.000,     0.000,         0, idle,
11:44:51.992,    287088,    -0.167,    -0.096,     0.029,     0.195,     0.431,     0.909,     9.762,     9.813,    -2.930,    -3.052,     3.967,     5.800,    0.9890,    0.0946,   -0.0484,   -0.1023,    11.398,    -4.378,   -12.244,     0.000,     0.000,     0.000,         0, idle,
11:44:51.992,    287092,    -0.158,    -0.096,     0.029,     0.187,     0.445,     0.904,     9.762,     9.814,    -2.930,    -3.174,     4.272,     6.075,    0.9891,    0.0945,   -0.0485,   -0.1021,    11.382,    -4.395,   -12.222,     0.000,     0.000,     0.000,         0, idle,
11:44:51.996,    287096,    -0.158,    -0.096,     0.029,     0.187,     0.445,     0.904,     9.762,     9.814,    -2.930,    -3.174,     4.272,     6.075,    0.9891,    0.0945,   -0.0485,   -0.1021,    11.382,    -4.395,   -12.222,     0.000,     0.000,     0.000,         0, idle,
11:44:51.996,    287100,    -0.134,    -0.105,     0.024,     0.172,     0.469,     0.900,     9.757,     9.810,    -2.930,    -3.113,     4.333,     6.087,    0.9891,    0.0943,   -0.0486,   -0.1019,    11.365,    -4.411,   -12.200,     0.000,     0.000,     0.000,         0, idle,
11:44:52.004,    287104,    -0.100,    -0.115,     0.014,     0.153,     0.507,     0.885,     9.747,     9.801,    -2.930,    -3.235,     4.395,     6.193,    0.9891,    0.0941,   -0.0487,   -0.1017,    11.349,    -4.427,   -12.178,     0.000,     0.000,     0.000,         0, idle,
11:44:52.004,    287108,    -0.067,    -0.124,     0.000,     0.141,     0.546,     0.871,     9.733,     9.787,    -2.930,    -3.418,     4.456,     6.334,    0.9892,    0.0940,   -0.0489,   -0.1015,    11.327,    -4.449,   -12.162,     0.000,     0.000,     0.000,         0, idle,
11:44:52.012,    287112,    -0.033,    -0.148,    -0.005,     0.152,     0.579,     0.847,     9.723,     9.777,    -2.869,    -3.357,     4.150,     6.060,    0.9892,    0.0938,   -0.0490,   -0.1013,    11.310,    -4.466,   -12.140,     0.000,     0.000,     0.000,         0, idle,
11:44:52.016,    287116,    -0.033,    -0.148,    -0.005,     0.152,     0.603,     0.823,     9.723,     9.777,    -2.686,    -3.174,     3.662,     5.540,    0.9892,    0.0938,   -0.0490,   -0.1013,    11.310,    -4.466,   -12.140,     0.000,     0.000,     0.000,         0, idle,
11:44:52.024,    287120,    -0.014,    -0.167,    -0.005,     0.168,     0.603,     0.823,     9.723,     9.777,    -2.686,    -3.174,     3.662,     5.540,    0.9892,    0.0937,   -0.0491,   -0.1012,    11.294,    -4.482,   -12.123,     0.000,     0.000,     0.000,         0, idle,
11:44:52.032,    287124,     0.000,    -0.167,    -0.010,     0.168,     0.617,     0.818,     9.719,     9.773,    -2.747,    -3.052,     3.052,     5.116,    0.9892,    0.0935,   -0.0492,   -0.1010,    11.277,    -4.499,   -12.107,     0.000,     0.000,     0.000,         0, idle,
11:44:52.036,    287128,     0.000,    -0.172,    -0.014,     0.173,     0.627,     0.813,     9.714,     9.768,    -2.930,    -3.174,     2.319,     4.903,    0.9893,    0.0934,   -0.0493,   -0.1010,    11.261,    -4.515,   -12.096,     0.000,     0.000,     0.000,         0, idle,
11:44:52.036,    287132,     0.000,    -0.172,    -0.014,     0.173,     0.636,     0.813,     9.704,     9.759,    -2.930,    -3.113,     1.526,     4.539,    0.9893,    0.0932,   -0.0495,   -0.1009,    11.261,    -4.532,   -12.096,     0.000,     0.000,     0.000,         0, idle,
11:44:52.036,    287136,     0.005,    -0.167,    -0.024,     0.169,     0.636,     0.818,     9.700,     9.755,    -2.930,    -3.052,     0.977,     4.342,    0.9893,    0.0932,   -0.0495,   -0.1009,    11.239,    -4.532,   -12.090,     0.000,     0.000,     0.000,         0, idle,
11:44:52.040,    287140,     0.005,    -0.163,    -0.029,     0.165,     0.636,     0.818,     9.700,     9.755,    -2.930,    -3.052,     0.977,     4.342,    0.9893,    0.0930,   -0.0496,   -0.1008,    11.223,    -4.548,   -12.085,     0.000,     0.000,     0.000,         0, idle,
11:44:52.040,    287144,     0.000,    -0.158,    -0.029,     0.160,     0.636,     0.818,     9.700,     9.755,    -2.991,    -3.052,     0.488,     4.301,    0.9893,    0.0929,   -0.0497,   -0.1008,    11.206,    -4.565,   -12.085,     0.000,     0.000,     0.000,         0, idle,
11:44:52.048,    287148,    -0.010,    -0.153,    -0.033,     0.157,     0.622,     0.818,     9.695,     9.749,    -2.869,    -2.991,     0.061,     4.145,    0.9893,    0.0927,   -0.0498,   -0.1008,    11.190,    -4.581,   -12.085,     0.000,     0.000,     0.000,         0, idle,
11:44:52.048,    287152,    -0.033,    -0.148,    -0.053,     0.161,     0.603,     0.823,     9.680,     9.734,    -2.808,    -3.052,    -0.244,     4.154,    0.9893,    0.0925,   -0.0499,   -0.1008,    11.173,    -4.598,   -12.090,     0.000,     0.000,     0.000,         0, idle,
11:44:52.056,    287156,    -0.033,    -0.148,    -0.053,     0.161,     0.589,     0.823,     9.666,     9.719,    -2.747,    -3.052,    -0.610,     4.151,    0.9893,    0.0925,   -0.0499,   -0.1008,    11.173,    -4.598,   -12.090,     0.000,     0.000,     0.000,         0, idle,
11:44:52.060,    287160,    -0.048,    -0.144,    -0.067,     0.165,     0.589,     0.823,     9.666,     9.719,    -2.747,    -3.052,    -0.610,     4.151,    0.9893,    0.0924,   -0.0500,   -0.1009,    11.157,    -4.609,   -12.096,     0.000,     0.000,     0.000,         0, idle,
11:44:52.060,    287164,    -0.072,    -0.139,    -0.081,     0.176,     0.569,     0.828,     9.652,     9.704,    -2.625,    -2.991,    -0.916,     4.083,    0.9893,    0.0923,   -0.0502,   -0.1009,    11.146,    -4.625,   -12.101,     0.000,     0.000,     0.000,         0, idle,
11:44:52.064,    287168,    -0.091,    -0.124,    -0.086,     0.177,     0.550,     0.837,     9.647,     9.699,    -2.563,    -2.930,    -1.160,     4.062,    0.9893,    0.0921,   -0.0503,   -0.1010,    11.129,    -4.636,   -12.107,     0.000,     0.000,     0.000,         0, idle,
11:44:52.068,    287172,    -0.115,    -0.115,    -0.081,     0.182,     0.531,     0.847,     9.652,     9.703,    -2.502,    -2.930,    -1.221,     4.042,    0.9893,    0.0920,   -0.0504,   -0.1010,    11.113,    -4.647,   -12.112,     0.000,     0.000,     0.000,         0, idle,
11:44:52.076,    287176,    -0.115,    -0.115,    -0.081,     0.182,     0.522,     0.847,     9.656,     9.708,    -2.563,    -3.052,    -1.221,     4.168,    0.9893,    0.0920,   -0.0504,   -0.1010,    11.113,    -4.647,   -12.112,     0.000,     0.000,     0.000,         0, idle,
11:44:52.076,    287180,    -0.124,    -0.110,    -0.077,     0.183,     0.522,     0.847,     9.656,     9.708,    -2.563,    -3.052,    -1.221,     4.168,    0.9893,    0.0918,   -0.0505,   -0.1011,    11.102,    -4.664,   -12.123,     0.000,     0.000,     0.000,         0, idle,
11:44:52.084,    287184,    -0.144,    -0.105,    -0.072,     0.192,     0.507,     0.852,     9.661,     9.712,    -2.563,    -3.113,    -1.099,     4.179,    0.9893,    0.0917,   -0.0506,   -0.1011,    11.085,    -4.675,   -12.129,     0.000,     0.000,     0.000,         0, idle,
11:44:52.084,    287188,    -0.153,    -0.100,    -0.067,     0.195,     0.498,     0.852,     9.666,     9.716,    -2.441,    -3.174,    -1.038,     4.136,    0.9893,    0.0916,   -0.0507,   -0.1012,    11.074,    -4.691,   -12.134,     0.000,     0.000,     0.000,         0, idle,
11:44:52.092,    287192,    -0.153,    -0.110,    -0.067,     0.200,     0.502,     0.842,     9.666,     9.716,    -2.319,    -3.174,    -1.099,     4.082,    0.9893,    0.0914,   -0.0508,   -0.1013,    11.063,    -4.702,   -12.140,     0.000,     0.000,     0.000,         0, idle,
11:44:52.092,    287196,    -0.153,    -0.110,    -0.067,     0.200,     0.512,     0.842,     9.666,     9.716,    -2.319,    -3.174,    -1.160,     4.098,    0.9893,    0.0914,   -0.0508,   -0.1013,    11.063,    -4.702,   -12.140,     0.000,     0.000,     0.000,         0, idle,
11:44:52.100,    287200,    -0.144,    -0.105,    -0.067,     0.190,     0.512,     0.842,     9.666,     9.716,    -2.319,    -3.174,    -1.160,     4.098,    0.9893,    0.0913,   -0.0509,   -0.1013,    11.047,    -4.713,   -12.151,     0.000,     0.000,     0.000,         0, idle,
11:44:52.104,    287204,    -0.144,    -0.105,    -0.067,     0.190,     0.517,     0.842,     9.666,     9.716,    -2.319,    -3.235,    -1.099,     4.129,    0.9893,    0.0912,   -0.0510,   -0.1013,    11.036,    -4.730,   -12.156,     0.000,     0.000,     0.000,         0, idle,
11:44:52.112,    287208,    -0.129,    -0.105,    -0.072,     0.181,     0.531,     0.837,     9.661,     9.712,    -2.319,    -3.296,    -1.099,     4.177,    0.9893,    0.0911,   -0.0511,   -0.1014,    11.025,    -4.741,   -12.162,     0.000,     0.000,     0.000,         0, idle,
11:44:52.117,    287212,    -0.134,    -0.105,    -0.067,     0.183,     0.531,     0.837,     9.666,     9.717,    -2.319,    -3.296,    -1.221,     4.211,    0.9893,    0.0909,   -0.0512,   -0.1015,    11.008,    -4.757,   -12.167,     0.000,     0.000,     0.000,         0, idle,
11:44:52.120,    287216,    -0.134,    -0.105,    -0.067,     0.183,     0.522,     0.833,     9.666,     9.716,    -2.197,    -3.296,    -1.221,     4.145,    0.9893,    0.0909,   -0.0512,   -0.1015,    11.008,    -4.757,   -12.167,     0.000,     0.000,     0.000,         0, idle,
11:44:52.124,    287220,    -0.144,    -0.105,    -0.067,     0.190,     0.522,     0.833,     9.666,     9.716,    -2.197,    -3.296,    -1.221,     4.145,    0.9893,    0.0908,   -0.0514,   -0.1015,    10.997,    -4.774,   -12.178,     0.000,     0.000,     0.000,         0, idle,
11:44:52.126,    287224,    -0.148,    -0.115,    -0.062,     0.198,     0.522,     0.823,     9.671,     9.720,    -2.136,    -3.357,    -1.099,     4.128,    0.9893,    0.0907,   -0.0515,   -0.1016,    10.986,    -4.785,   -12.184,     0.000,     0.000,     0.000,         0, idle,
11:44:52.128,    287228,    -0.148,    -0.115,    -0.057,     0.196,     0.522,     0.823,     9.676,     9.725,    -2.075,    -3.418,    -1.099,     4.147,    0.9893,    0.0906,   -0.0516,   -0.1016,    10.975,    -4.801,   -12.189,     0.000,     0.000,     0.000,         0, idle,
11:44:52.129,    287232,    -0.148,    -0.110,    -0.057,     0.193,     0.526,     0.823,     9.676,     9.725,    -1.892,    -3.418,    -1.160,     4.075,    0.9893,    0.0905,   -0.0517,   -0.1017,    10.964,    -4.812,   -12.200,     0.000,     0.000,     0.000,         0, idle,
11:44:52.136,    287236,    -0.148,    -0.110,    -0.057,     0.193,     0.526,     0.823,     9.676,     9.725,    -1.892,    -3.418,    -1.160,     4.075,    0.9893,    0.0905,   -0.0517,   -0.1017,    10.964,    -4.812,   -12.200,     0.000,     0.000,     0.000,         0, idle,
11:44:52.136,    287240,    -0.134,    -0.129,    -0.053,     0.193,     0.541,     0.804,     9.680,     9.729,    -1.892,    -3.479,    -1.160,     4.127,    0.9893,    0.0904,   -0.0518,   -0.1017,    10.953,    -4.828,   -12.206,     0.000,     0.000,     0.000,         0, idle,
11:44:52.144,    287244,    -0.124,    -0.148,    -0.062,     0.203,     0.555,     0.780,     9.671,     9.718,    -1.831,    -3.540,    -1.282,     4.187,    0.9893,    0.0902,   -0.0520,   -0.1018,    10.942,    -4.845,   -12.211,     0.000,     0.000,     0.000,         0, idle,
11:44:52.144,    287248,    -0.100,    -0.167,    -0.057,     0.204,     0.579,     0.761,     9.676,     9.723,    -1.770,    -3.540,    -1.465,     4.220,    0.9893,    0.0901,   -0.0521,   -0.1019,    10.931,    -4.861,   -12.222,     0.000,     0.000,     0.000,         0, idle,
11:44:52.152,    287252,    -0.077,    -0.196,    -0.057,     0.218,     0.608,     0.732,     9.676,     9.722,    -1.709,    -3.418,    -1.831,     4.237,    0.9893,    0.0900,   -0.0522,   -0.1020,    10.920,    -4.878,   -12.233,     0.000,     0.000,     0.000,         0, idle,
11:44:52.152,    287256,    -0.077,    -0.196,    -0.057,     0.218,     0.627,     0.723,     9.680,     9.728,    -1.526,    -3.418,    -2.380,     4.436,    0.9893,    0.0900,   -0.0522,   -0.1020,    10.920,    -4.878,   -12.233,     0.000,     0.000,     0.000,         0, idle,
11:44:52.160,    287260,    -0.057,    -0.201,    -0.053,     0.216,     0.627,     0.723,     9.680,     9.728,    -1.526,    -3.418,    -2.380,     4.436,    0.9893,    0.0899,   -0.0524,   -0.1021,    10.909,    -4.889,   -12.244,     0.000,     0.000,     0.000,         0, idle,
11:44:52.160,    287264,    -0.048,    -0.201,    -0.048,     0.212,     0.641,     0.723,     9.685,     9.733,    -1.465,    -3.540,    -2.930,     4.823,    0.9893,    0.0898,   -0.0525,   -0.1022,    10.898,    -4.905,   -12.261,     0.000,     0.000,     0.000,         0, idle,
11:44:52.164,    287268,    -0.043,    -0.211,    -0.043,     0.219,     0.646,     0.713,     9.690,     9.738,    -1.526,    -3.479,    -3.296,     5.029,    0.9893,    0.0897,   -0.0526,   -0.1023,    10.893,    -4.922,   -12.277,     0.000,     0.000,     0.000,         0, idle,
11:44:52.168,    287272,    -0.043,    -0.211,    -0.043,     0.219,     0.651,     0.703,     9.704,     9.751,    -1.404,    -3.540,    -3.418,     5.117,    0.9893,    0.0896,   -0.0528,   -0.1025,    10.893,    -4.938,   -12.277,     0.000,     0.000,     0.000,         0, idle,
11:44:52.172,    287276,    -0.043,    -0.215,    -0.029,     0.221,     0.656,     0.694,     9.719,     9.765,    -1.160,    -3.540,    -3.540,     5.139,    0.9893,    0.0896,   -0.0528,   -0.1025,    10.882,    -4.938,   -12.299,     0.000,     0.000,     0.000,         0, idle,
11:44:52.180,    287280,    -0.043,    -0.225,    -0.014,     0.229,     0.656,     0.694,     9.719,     9.765,    -1.160,    -3.540,    -3.540,     5.139,    0.9893,    0.0895,   -0.0529,   -0.1026,    10.876,    -4.955,   -12.316,     0.000,     0.000,     0.000,         0, idle,
11:44:52.180,    287284,    -0.033,    -0.244,    -0.014,     0.247,     0.665,     0.675,     9.719,     9.765,    -1.038,    -3.479,    -3.967,     5.378,    0.9892,    0.0894,   -0.0531,   -0.1028,    10.865,    -4.966,   -12.338,     0.000,     0.000,     0.000,         0, idle,
11:44:52.188,    287288,    -0.029,    -0.258,    -0.019,     0.261,     0.675,     0.656,     9.714,     9.759,    -0.977,    -3.479,    -4.395,     5.689,    0.9892,    0.0893,   -0.0532,   -0.1030,    10.860,    -4.982,   -12.360,     0.000,     0.000,     0.000,         0, idle,
11:44:52.188,    287292,    -0.019,    -0.263,    -0.038,     0.267,     0.684,     0.651,     9.695,     9.741,    -0.793,    -3.357,    -4.639,     5.781,    0.9892,    0.0893,   -0.0533,   -0.1032,    10.854,    -4.999,   -12.387,     0.000,     0.000,     0.000,         0, idle,
11:44:52.196,    287296,    -0.019,    -0.263,    -0.038,     0.267,     0.679,     0.651,     9.676,     9.721,    -0.549,    -3.296,    -4.700,     5.766,    0.9892,    0.0893,   -0.0533,   -0.1032,    10.854,    -4.999,   -12.387,     0.000,     0.000,     0.000,         0, idle,
11:44:52.196,    287300,    -0.029,    -0.263,    -0.057,     0.271,     0.679,     0.651,     9.676,     9.721,    -0.549,    -3.296,    -4.700,     5.766,    0.9892,    0.0892,   -0.0535,   -0.1034,    10.849,    -5.010,   -12.409,     0.000,     0.000,     0.000,         0, idle,
11:44:52.200,    287304,    -0.033,    -0.258,    -0.072,     0.270,     0.675,     0.656,     9.661,     9.707,    -0.427,    -3.357,    -4.883,     5.941,    0.9891,    0.0891,   -0.0536,   -0.1036,    10.844,    -5.026,   -12.437,     0.000,     0.000,     0.000,         0, idle,
11:44:52.204,    287308,    -0.053,    -0.234,    -0.086,     0.255,     0.660,     0.679,     9.647,     9.693,    -0.305,    -3.418,    -5.127,     6.169,    0.9891,    0.0891,   -0.0538,   -0.1039,    10.844,    -5.037,   -12.464,     0.000,     0.000,     0.000,         0, idle,
11:44:52.208,    287312,    -0.077,    -0.211,    -0.096,     0.244,     0.636,     0.703,     9.637,     9.684,    -0.244,    -3.357,    -5.188,     6.184,    0.9891,    0.0890,   -0.0539,   -0.1041,    10.838,    -5.054,   -12.491,     0.000,     0.000,     0.000,         0, idle,
11:44:52.212,    287316,    -0.077,    -0.211,    -0.096,     0.244,     0.608,     0.723,     9.637,     9.683,    -0.183,    -3.418,    -5.066,     6.114,    0.9891,    0.0890,   -0.0539,   -0.1041,    10.838,    -5.054,   -12.491,     0.000,     0.000,     0.000,         0, idle,
11:44:52.216,    287320,    -0.110,    -0.191,    -0.096,     0.241,     0.608,     0.723,     9.637,     9.683,    -0.183,    -3.418,    -5.066,     6.114,    0.9891,    0.0890,   -0.0540,   -0.1043,    10.838,    -5.065,   -12.519,     0.000,     0.000,     0.000,         0, idle,
11:44:52.224,    287324,    -0.139,    -0.167,    -0.081,     0.232,     0.579,     0.746,     9.652,     9.698,    -0.061,    -3.540,    -4.761,     5.933,    0.9890,    0.0890,   -0.0542,   -0.1045,    10.838,    -5.081,   -12.541,     0.000,     0.000,     0.000,         0, idle,
11:44:52.224,    287328,    -0.172,    -0.148,    -0.053,     0.233,     0.550,     0.766,     9.676,     9.721,     0.061,    -3.479,    -4.333,     5.558,    0.9890,    0.0889,   -0.0543,   -0.1047,    10.838,    -5.092,   -12.568,     0.000,     0.000,     0.000,         0, idle,
11:44:52.232,    287332,    -0.187,    -0.129,    -0.033,     0.229,     0.536,     0.785,     9.695,     9.741,     0.183,    -3.540,    -3.723,     5.141,    0.9890,    0.0889,   -0.0544,   -0.1049,    10.838,    -5.103,   -12.585,     0.000,     0.000,     0.000,         0, idle,
11:44:52.232,    287336,    -0.187,    -0.129,    -0.033,     0.229,     0.541,     0.790,     9.714,     9.761,     0.305,    -3.601,    -3.113,     4.770,    0.9890,    0.0889,   -0.0544,   -0.1049,    10.838,    -5.103,   -12.585,     0.000,     0.000,     0.000,         0, idle,
11:44:52.240,    287340,    -0.182,    -0.124,    -0.014,     0.221,     0.541,     0.790,     9.714,     9.761,     0.305,    -3.601,    -3.113,     4.770,    0.9890,    0.0889,   -0.0546,   -0.1050,    10.838,    -5.120,   -12.607,     0.000,     0.000,     0.000,         0, idle,
11:44:52.240,    287344,    -0.163,    -0.129,    -0.010,     0.208,     0.565,     0.785,     9.719,     9.767,     0.488,    -3.662,    -2.380,     4.395,    0.9890,    0.0889,   -0.0547,   -0.1051,    10.838,    -5.136,   -12.618,     0.000,     0.000,     0.000,         0, idle,
11:44:52.244,    287348,    -0.134,    -0.139,    -0.014,     0.193,     0.598,     0.775,     9.714,     9.763,     0.549,    -3.601,    -1.953,     4.133,    0.9889,    0.0889,   -0.0548,   -0.1052,    10.844,    -5.147,   -12.629,     0.000,     0.000,     0.000,         0, idle,
11:44:52.248,    287352,    -0.091,    -0.153,    -0.019,     0.179,     0.641,     0.761,     9.709,     9.760,     0.549,    -3.418,    -1.892,     3.945,    0.9889,    0.0889,   -0.0550,   -0.1053,    10.844,    -5.164,   -12.640,     0.000,     0.000,     0.000,         0, idle,
11:44:52.252,    287356,    -0.091,    -0.153,    -0.019,     0.179,     0.684,     0.756,     9.700,     9.753,     0.671,    -3.418,    -1.892,     3.964,    0.9889,    0.0889,   -0.0550,   -0.1053,    10.844,    -5.164,   -12.640,     0.000,     0.000,     0.000,         0, idle,
11:44:52.256,    287360,    -0.053,    -0.158,    -0.029,     0.169,     0.684,     0.756,     9.700,     9.753,     0.671,    -3.418,    -1.892,     3.964,    0.9889,    0.0889,   -0.0551,   -0.1053,    10.844,    -5.180,   -12.651,     0.000,     0.000,     0.000,         0, idle,
11:44:52.260,    287364,    -0.010,    -0.153,    -0.033,     0.157,     0.727,     0.761,     9.695,     9.752,     0.854,    -3.418,    -2.136,     4.120,    0.9889,    0.0889,   -0.0553,   -0.1054,    10.849,    -5.197,   -12.662,     0.000,     0.000,     0.000,         0, idle,
11:44:52.268,    287368,     0.019,    -0.139,    -0.033,     0.144,     0.766,     0.775,     9.695,     9.756,     0.793,    -3.357,    -2.563,     4.298,    0.9889,    0.0889,   -0.0554,   -0.1055,    10.854,    -5.213,   -12.678,     0.000,     0.000,     0.000,         0, idle,
11:44:52.268,    287372,     0.029,    -0.120,    -0.043,     0.130,     0.775,     0.794,     9.685,     9.749,     0.671,    -3.296,    -2.930,     4.461,    0.9888,    0.0889,   -0.0556,   -0.1057,    10.854,    -5.229,   -12.695,     0.000,     0.000,     0.000,         0, idle,
11:44:52.276,    287376,     0.029,    -0.120,    -0.043,     0.130,     0.775,     0.794,     9.685,     9.749,     0.671,    -3.296,    -2.930,     4.461,    0.9888,    0.0889,   -0.0556,   -0.1057,    10.854,    -5.229,   -12.695,     0.000,     0.000,     0.000,         0, idle,
11:44:52.276,    287380,     0.024,    -0.096,    -0.038,     0.106,     0.775,     0.818,     9.690,     9.755,     0.671,    -3.357,    -3.235,     4.710,    0.9888,    0.0889,   -0.0557,   -0.1058,    10.860,    -5.246,   -12.711,     0.000,     0.000,     0.000,         0, idle,
11:44:52.284,    287384,     0.005,    -0.077,    -0.033,     0.084,     0.756,     0.842,     9.695,     9.761,     0.610,    -3.296,    -3.296,     4.701,    0.9888,    0.0889,   -0.0559,   -0.1059,    10.860,    -5.257,   -12.728,     0.000,     0.000,     0.000,         0, idle,
11:44:52.284,    287388,    -0.029,    -0.067,    -0.024,     0.077,     0.723,     0.852,     9.704,     9.768,     0.549,    -3.174,    -3.113,     4.479,    0.9888,    0.0889,   -0.0560,   -0.1061,    10.865,    -5.273,   -12.750,     0.000,     0.000,     0.000,         0, idle,
11:44:52.292,    287392,    -0.048,    -0.057,    -0.014,     0.076,     0.703,     0.861,     9.714,     9.777,     0.549,    -3.235,    -2.808,     4.318,    0.9887,    0.0889,   -0.0562,   -0.1062,    10.871,    -5.284,   -12.761,     0.000,     0.000,     0.000,         0, idle,
11:44:52.296,    287396,    -0.048,    -0.057,    -0.014,     0.076,     0.679,     0.871,     9.714,     9.776,     0.610,    -3.296,    -2.625,     4.257,    0.9887,    0.0889,   -0.0562,   -0.1062,    10.871,    -5.284,   -12.761,     0.000,     0.000,     0.000,         0, idle,
11:44:52.304,    287400,    -0.077,    -0.048,    -0.014,     0.091,     0.679,     0.871,     9.714,     9.776,     0.610,    -3.296,    -2.625,     4.257,    0.9887,    0.0889,   -0.0563,   -0.1063,    10.871,    -5.301,   -12.777,     0.000,     0.000,     0.000,         0, idle,
11:44:52.312,    287404,    -0.100,    -0.033,    -0.029,     0.110,     0.656,     0.885,     9.700,     9.762,     0.671,    -3.357,    -2.625,     4.314,    0.9887,    0.0890,   -0.0564,   -0.1064,    10.876,    -5.317,   -12.794,     0.000,     0.000,     0.000,         0, idle,
11:44:52.316,    287408,    -0.110,    -0.014,    -0.048,     0.121,     0.651,     0.900,     9.680,     9.744,     0.671,    -3.296,    -2.502,     4.192,    0.9887,    0.0890,   -0.0565,   -0.1065,    10.882,    -5.328,   -12.805,     0.000,     0.000,     0.000,         0, idle,
11:44:52.316,    287412,    -0.110,    -0.014,    -0.048,     0.121,     0.636,     0.919,     9.676,     9.740,     0.549,    -3.357,    -2.319,     4.117,    0.9887,    0.0890,   -0.0567,   -0.1066,    10.882,    -5.345,   -12.805,     0.000,     0.000,     0.000,         0, idle,
11:44:52.320,    287416,    -0.124,     0.000,    -0.053,     0.135,     0.641,     0.928,     9.666,     9.732,     0.488,    -3.357,    -2.075,     3.977,    0.9887,    0.0890,   -0.0567,   -0.1066,    10.887,    -5.345,   -12.821,     0.000,     0.000,     0.000,         0, idle,
11:44:52.320,    287420,    -0.124,     0.005,    -0.062,     0.139,     0.641,     0.928,     9.666,     9.732,     0.488,    -3.357,    -2.075,     3.977,    0.9886,    0.0890,   -0.0568,   -0.1067,    10.887,    -5.356,   -12.832,     0.000,     0.000,     0.000,         0, idle,
11:44:52.324,    287424,    -0.120,     0.010,    -0.057,     0.133,     0.646,     0.933,     9.671,     9.737,     0.366,    -3.296,    -1.770,     3.759,    0.9886,    0.0890,   -0.0570,   -0.1068,    10.893,    -5.372,   -12.843,     0.000,     0.000,     0.000,         0, idle,
11:44:52.329,    287428,    -0.115,     0.005,    -0.048,     0.125,     0.656,     0.928,     9.676,     9.742,     0.366,    -3.235,    -1.709,     3.677,    0.9886,    0.0890,   -0.0571,   -0.1069,    10.893,    -5.383,   -12.854,     0.000,     0.000,     0.000,         0, idle,
11:44:52.331,    287432,    -0.100,     0.000,    -0.043,     0.109,     0.670,     0.924,     9.680,     9.747,     0.366,    -3.174,    -1.831,     3.682,    0.9886,    0.0890,   -0.0572,   -0.1070,    10.898,    -5.400,   -12.865,     0.000,     0.000,     0.000,         0, idle,
