        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),  MagX(uT),  MagY(uT),  MagZ(uT),Mag_abs(uT), THE(°C),Pressure(hPa),height(m),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state, asX(m/s²), asY(m/s²), asZ(m/s²),|as|(m/s²), ADC1,GPIO
11:46:12.554,    367649,    -0.062,     0.148,     0.225,     0.277,    -0.029,    -4.436,     8.891,     9.936,    -0.061,    -0.305,    -2.441,     2.461,     0.453,   -16.315,    -9.819,    19.047,     31.22,   991.540,   182.332,    0.9781,   -0.1933,   -0.0236,    0.0732,   -22.440,    -1.027,     8.767,     0.000,     0.000,     0.000,         0, idle,    -0.096,     0.225,     0.129,     0.276, 2495,  01
11:46:12.582,    367682,    -0.081,    -0.010,     0.105,     0.133,    -0.048,    -4.594,     8.771,     9.901,    -0.732,     1.343,    -1.526,     2.161,     0.000,   -16.466,    -9.819,    19.171,     31.22,   991.538,   182.351,    0.9781,   -0.1933,   -0.0236,    0.0726,   -22.440,    -1.033,     8.696,     0.000,     0.000,     0.000,         0, idle,    -0.086,     0.024,     0.096,     0.131, 2495,  01
11:46:12.618,    367715,    -0.072,     0.115,     0.282,     0.313,    -0.038,    -4.469,     8.948,    10.002,    -1.038,     1.587,    -2.014,     2.766,     0.000,   -16.617,    -9.819,    19.301,     31.22,   991.537,   182.361,    0.9782,   -0.1934,   -0.0233,    0.0720,   -22.440,    -1.022,     8.624,     0.000,     0.000,     0.000,         0, idle,    -0.105,     0.225,     0.191,     0.314, 2498,  01
11:46:12.655,    367748,    -0.033,     0.033,     0.086,     0.098,    -0.010,    -4.555,     8.747,     9.862,    -2.380,     4.089,    -3.418,     5.837,     0.302,   -16.617,    -9.819,    19.303,     31.22,   991.536,   182.367,    0.9782,   -0.1938,   -0.0228,    0.0709,   -22.484,    -0.978,     8.481,     0.000,     0.000,     0.000,         0, idle,    -0.048,     0.062,     0.057,     0.097, 2494,  01
11:46:12.679,    367781,    -0.234,     0.129,     0.053,     0.273,    -0.230,    -4.479,     8.709,     9.796,    -3.357,     2.747,    -0.977,     4.446,     0.453,   -16.466,   -10.121,    19.333,     31.22,   991.536,   182.367,    0.9781,   -0.1947,   -0.0219,    0.0697,   -22.566,    -0.906,     8.344,     0.000,     0.000,     0.000,         0, idle,    -0.254,     0.105,    -0.010,     0.275, 2494,  01
11:46:12.721,    367814,    -0.187,     0.110,    -0.077,     0.230,    -0.187,    -4.512,     8.565,     9.683,    -3.784,     3.113,    -1.282,     5.065,     0.151,   -16.466,    -9.819,    19.172,     31.22,   991.536,   182.367,    0.9780,   -0.1956,   -0.0211,    0.0692,   -22.681,    -0.818,     8.262,     0.000,     0.000,     0.000,         0, idle,    -0.191,     0.033,    -0.120,     0.228, 2496,  01
11:46:12.749,    367847,    -0.091,     0.129,    -0.105,     0.190,    -0.115,    -4.512,     8.522,     9.644,    -5.188,     3.418,     2.197,     6.590,     0.151,   -16.315,    -9.668,    18.965,     31.22,   991.538,   182.348,    0.9777,   -0.1971,   -0.0201,    0.0693,   -22.846,    -0.681,     8.245,     0.000,     0.000,     0.000,         0, idle,    -0.100,     0.048,    -0.158,     0.193, 2498,  01
11:46:12.785,    367880,    -0.029,     0.057,    -0.129,     0.144,    -0.072,    -4.613,     8.484,     9.657,    -6.226,     2.808,     0.000,     6.829,     0.302,   -16.164,    -9.819,    18.915,     31.22,   991.540,   182.332,    0.9774,   -0.1987,   -0.0193,    0.0694,   -23.022,    -0.577,     8.240,     0.000,     0.000,     0.000,         0, idle,    -0.029,    -0.014,    -0.144,     0.147, 2495,  01
11:46:12.810,    367913,    -0.182,     0.124,     0.077,     0.233,    -0.239,    -4.579,     8.675,     9.813,    -7.446,     1.892,     0.610,     7.707,     0.453,   -15.710,    -9.819,    18.532,     31.22,   991.542,   182.319,    0.9770,   -0.2008,   -0.0186,    0.0692,   -23.264,    -0.489,     8.196,     0.000,     0.000,     0.000,         0, idle,    -0.201,     0.120,     0.005,     0.234, 2472,  01
11:46:12.845,    367946,     0.077,     0.062,     0.000,     0.099,     0.053,    -4.670,     8.580,     9.769,    -7.751,     1.038,     0.305,     7.827,     0.151,   -15.862,    -9.819,    18.655,     31.22,   991.542,   182.314,    0.9765,   -0.2030,   -0.0182,    0.0694,   -23.478,    -0.417,     8.218,     0.000,     0.000,     0.000,         0, idle,     0.067,     0.067,    -0.029,     0.099, 2483,  01
11:46:12.881,    367979,    -0.201,     0.105,     0.206,     0.306,    -0.268,    -4.675,     8.762,     9.935,    -7.935,     1.038,    -3.662,     8.800,     0.151,   -15.862,    -9.517,    18.498,     31.22,   991.542,   182.314,    0.9762,   -0.2050,   -0.0182,    0.0687,   -23.752,    -0.428,     8.135,     0.000,     0.000,     0.000,         0, idle,    -0.225,     0.163,     0.124,     0.304, 2489,  01
11:46:12.922,    368012,    -0.225,     0.096,     0.292,     0.381,    -0.258,    -4.699,     8.781,     9.962,    -8.545,     0.732,     2.380,     8.900,     0.302,   -15.862,    -9.668,    18.578,     31.22,   991.542,   182.314,    0.9756,   -0.2074,   -0.0178,    0.0689,   -24.033,    -0.352,     8.146,     0.000,     0.000,     0.000,         0, idle,    -0.254,     0.196,     0.206,     0.381, 2499,  01
11:46:12.951,    368045,    -0.096,     0.144,     0.187,     0.254,    -0.182,    -4.713,     8.699,     9.896,    -8.606,    -0.793,     1.587,     8.787,     0.151,   -15.710,    -9.668,    18.448,     31.22,   991.541,   182.325,    0.9752,   -0.2095,   -0.0178,    0.0695,   -24.274,    -0.313,     8.218,     0.000,     0.000,     0.000,         0, idle,    -0.124,     0.201,     0.091,     0.253, 2521,  01
11:46:12.975,    368078,     0.163,     0.120,     0.316,     0.375,     0.077,    -4.780,     8.805,    10.019,    -8.545,     1.770,    -1.526,     8.859,     0.604,   -15.408,    -9.517,    18.121,     31.22,   991.540,   182.329,    0.9746,   -0.2119,   -0.0178,    0.0697,   -24.549,    -0.291,     8.245,     0.000,     0.000,     0.000,         0, idle,     0.124,     0.282,     0.211,     0.374, 2483,  01
11:46:13.019,    368111,    -0.033,     0.273,     0.067,     0.283,    -0.187,    -4.637,     8.484,     9.670,    -8.484,     2.930,    -4.517,    10.048,     0.302,   -15.257,    -9.517,    17.985,     31.22,   991.540,   182.332,    0.9743,   -0.2138,   -0.0176,    0.0687,   -24.780,    -0.275,     8.124,     0.000,     0.000,     0.000,         0, idle,    -0.072,     0.263,    -0.077,     0.283, 2492,  01
11:46:13.051,    368144,    -0.273,     0.206,     0.010,     0.342,    -0.368,    -4.761,     8.460,     9.715,    -6.775,     1.099,    -1.404,     7.005,     0.453,   -15.106,    -9.366,    17.780,     31.22,   991.539,   182.340,    0.9739,   -0.2159,   -0.0172,    0.0677,   -25.021,    -0.242,     8.004,     0.000,     0.000,     0.000,         0, idle,    -0.297,     0.148,    -0.091,     0.344, 2496,  01
11:46:13.083,    368177,     0.000,     0.177,     0.100,     0.204,    -0.072,    -4.800,     8.522,     9.781,    -5.554,     2.197,     0.977,     6.052,     0.151,   -15.257,    -9.517,    17.983,     31.22,   991.539,   182.340,    0.9735,   -0.2176,   -0.0168,    0.0677,   -25.214,    -0.181,     7.998,     0.000,     0.000,     0.000,         0, idle,    -0.029,     0.201,     0.000,     0.203, 2497,  01
11:46:13.115,    368210,    -0.053,     0.263,    -0.072,     0.278,    -0.167,    -4.752,     8.345,     9.605,    -4.333,     1.404,    -1.343,     4.749,     0.906,   -14.955,    -9.517,    17.750,     31.21,   991.539,   182.340,    0.9733,   -0.2188,   -0.0164,    0.0674,   -25.340,    -0.132,     7.960,     0.000,     0.000,     0.000,         0, idle,    -0.081,     0.177,    -0.196,     0.277, 2495,  01
11:46:13.145,    368243,    -0.086,     0.096,     0.187,     0.227,    -0.201,    -4.938,     8.599,     9.918,    -2.319,     0.000,    -0.977,     2.517,     0.906,   -15.257,    -9.819,    18.166,     31.21,   991.539,   182.340,    0.9731,   -0.2196,   -0.0165,    0.0670,   -25.444,    -0.148,     7.916,     0.000,     0.000,     0.000,         0, idle,    -0.110,     0.163,     0.110,     0.225, 2489,  01
11:46:13.185,    368276,    -0.010,     0.172,     0.033,     0.176,    -0.110,    -4.828,     8.384,     9.675,    -1.648,     1.404,    -1.648,     2.721,     0.755,   -15.106,    -9.517,    17.870,     31.21,   991.540,   182.334,    0.9731,   -0.2200,   -0.0164,    0.0667,   -25.494,    -0.143,     7.866,     0.000,     0.000,     0.000,         0, idle,    -0.033,     0.163,    -0.057,     0.176, 2498,  01
11:46:13.221,    368309,    -0.081,     0.187,    -0.325,     0.384,    -0.191,    -4.857,     8.077,     9.427,    -0.854,     1.099,    -4.822,     5.019,     0.453,   -14.955,    -9.517,    17.732,     31.21,   991.540,   182.329,    0.9731,   -0.2204,   -0.0162,    0.0656,   -25.532,    -0.154,     7.751,     0.000,     0.000,     0.000,         0, idle,    -0.081,    -0.014,    -0.373,     0.382, 2496,  01
11:46:13.241,    368342,    -0.340,     0.177,    -0.177,     0.422,    -0.450,    -4.871,     8.221,     9.566,    -0.366,    -1.160,     1.587,     1.999,     0.604,   -14.955,    -9.668,    17.818,     31.21,   991.541,   182.322,    0.9730,   -0.2206,   -0.0164,    0.0651,   -25.560,    -0.176,     7.696,     0.000,     0.000,     0.000,         0, idle,    -0.349,     0.014,    -0.239,     0.424, 2493,  01
11:46:13.273,    368375,     0.048,     0.196,    -0.383,     0.433,    -0.062,    -4.852,     8.015,     9.370,    -0.488,    -1.343,     3.357,     3.648,     0.604,   -15.106,    -9.366,    17.784,     31.21,   991.542,   182.316,    0.9730,   -0.2207,   -0.0163,    0.0661,   -25.565,    -0.143,     7.806,     0.000,     0.000,     0.000,         0, idle,     0.043,    -0.019,    -0.431,     0.433, 2494,  01
11:46:13.309,    368408,    -0.038,     0.024,    -0.072,     0.085,    -0.148,    -5.029,     8.326,     9.728,     0.366,    -1.709,     0.977,     2.002,     0.604,   -14.955,    -9.517,    17.737,     31.21,   991.542,   182.316,    0.9729,   -0.2207,   -0.0167,    0.0667,   -25.576,    -0.176,     7.883,     0.000,     0.000,     0.000,         0, idle,    -0.038,    -0.019,    -0.072,     0.084, 2491,  01
11:46:13.346,    368441,     0.057,     0.062,     0.038,     0.093,    -0.062,    -4.957,     8.408,     9.760,    -0.122,    -0.061,    -0.183,     0.228,     0.453,   -14.955,    -9.517,    17.732,     31.21,   991.541,   182.327,    0.9729,   -0.2206,   -0.0168,    0.0671,   -25.560,    -0.176,     7.932,     0.000,     0.000,     0.000,         0, idle,     0.043,     0.081,     0.000,     0.092, 2479,  01
11:46:13.378,    368474,    -0.081,     0.077,    -0.230,     0.255,    -0.182,    -4.977,     8.168,     9.567,    -0.793,     0.000,    -2.686,     2.800,     0.453,   -14.804,    -9.366,    17.524,     31.21,   991.540,   182.334,    0.9729,   -0.2207,   -0.0170,    0.0667,   -25.576,    -0.203,     7.888,     0.000,     0.000,     0.000,         0, idle,    -0.072,    -0.062,    -0.234,     0.253, 2483,  01
11:46:13.406,    368507,    -0.258,     0.072,    -0.163,     0.314,    -0.359,    -4.986,     8.230,     9.630,    -0.916,    -0.427,     0.183,     1.027,     0.302,   -15.106,    -9.517,    17.857,     31.22,   991.537,   182.356,    0.9729,   -0.2210,   -0.0170,    0.0662,   -25.609,    -0.220,     7.839,     0.000,     0.000,     0.000,         0, idle,    -0.254,    -0.057,    -0.172,     0.312, 2485,  01
11:46:13.442,    368540,    -0.067,     0.144,    -0.325,     0.362,    -0.172,    -4.914,     8.068,     9.448,    -1.282,    -1.282,     2.075,     2.755,     0.453,   -15.106,    -9.517,    17.860,     31.21,   991.536,   182.367,    0.9728,   -0.2212,   -0.0170,    0.0667,   -25.637,    -0.203,     7.894,     0.000,     0.000,     0.000,         0, idle,    -0.067,    -0.048,    -0.354,     0.364, 2486,  01
11:46:13.474,    368573,     0.043,     0.057,    -0.110,     0.131,    -0.048,    -5.015,     8.274,     9.675,    -2.197,    -0.916,    -1.648,     2.895,     0.302,   -14.955,    -9.517,    17.729,     31.21,   991.535,   182.372,    0.9726,   -0.2219,   -0.0175,    0.0669,   -25.719,    -0.242,     7.921,     0.000,     0.000,     0.000,         0, idle,     0.043,     0.000,    -0.124,     0.132, 2485,  01
11:46:13.510,    368606,    -0.033,     0.134,     0.053,     0.148,    -0.120,    -4.948,     8.436,     9.781,    -1.770,    -0.610,    -2.319,     2.981,     0.453,   -15.106,    -9.366,    17.780,     31.22,   991.535,   182.372,    0.9725,   -0.2223,   -0.0179,    0.0664,   -25.774,    -0.302,     7.877,     0.000,     0.000,     0.000,         0, idle,    -0.053,     0.134,    -0.019,     0.145, 2483,  01
11:46:13.538,    368639,    -0.120,     0.163,     0.053,     0.209,    -0.201,    -4.919,     8.436,     9.768,    -0.183,    -0.488,    -0.366,     0.637,     0.453,   -14.804,    -9.668,    17.687,     31.22,   991.535,   182.372,    0.9725,   -0.2225,   -0.0182,    0.0660,   -25.801,    -0.341,     7.839,     0.000,     0.000,     0.000,         0, idle,    -0.144,     0.153,    -0.033,     0.213, 2492,  01
11:46:13.574,    368672,     0.010,     0.239,     0.201,     0.313,    -0.067,    -4.838,     8.585,     9.854,     1.282,     0.549,    -2.014,     2.450,     0.604,   -14.804,    -9.517,    17.610,     31.22,   991.536,   182.367,    0.9726,   -0.2222,   -0.0181,    0.0657,   -25.757,    -0.341,     7.800,     0.000,     0.000,     0.000,         0, idle,    -0.029,     0.306,     0.043,     0.311, 2492,  01
11:46:13.610,    368705,    -0.134,     0.378,     0.129,     0.421,    -0.211,    -4.680,     8.522,     9.725,     4.150,     0.610,    -2.258,     4.764,     0.302,   -14.804,    -9.366,    17.521,     31.22,   991.537,   182.361,    0.9729,   -0.2213,   -0.0181,    0.0649,   -25.648,    -0.368,     7.723,     0.000,     0.000,     0.000,         0, idle,    -0.187,     0.373,    -0.081,     0.425, 2496,  01
11:46:13.650,    368738,    -0.019,     0.211,     0.158,     0.264,    -0.100,    -4.819,     8.575,     9.837,     7.019,    -0.793,     1.770,     7.282,     0.302,   -15.106,    -9.366,    17.777,     31.22,   991.537,   182.356,    0.9733,   -0.2193,   -0.0178,    0.0653,   -25.417,    -0.341,     7.756,     0.000,     0.000,     0.000,         0, idle,    -0.053,     0.258,     0.029,     0.265, 2497,  01
11:46:13.686,    368771,    -0.100,     0.158,     0.397,     0.439,    -0.182,    -4.814,     8.857,    10.083,     9.155,    -1.892,     1.587,     9.482,     0.453,   -15.257,    -9.517,    17.988,     31.22,   991.538,   182.351,    0.9739,   -0.2165,   -0.0179,    0.0660,   -25.137,    -0.357,     7.828,     0.000,     0.000,     0.000,         0, idle,    -0.144,     0.325,     0.263,     0.442, 2497,  01
11:46:13.702,    368804,     0.144,     0.077,     0.139,     0.214,     0.077,    -4.862,     8.608,     9.887,     7.996,    -1.099,    -1.648,     8.237,     0.604,   -15.559,    -9.517,    18.249,     31.22,   991.538,   182.351,    0.9744,   -0.2140,   -0.0181,    0.0662,   -24.802,    -0.401,     7.861,     0.000,     0.000,     0.000,         0, idle,     0.124,     0.153,     0.081,     0.213, 2503,  01
11:46:13.750,    368837,    -0.206,     0.091,    -0.048,     0.230,    -0.249,    -4.804,     8.441,     9.716,     7.080,    -2.136,    -7.507,    10.538,     0.604,   -15.408,   -10.121,    18.445,     31.22,   991.538,   182.351,    0.9750,   -0.2117,   -0.0190,    0.0646,   -24.538,    -0.560,     7.701,     0.000,     0.000,     0.000,         0, idle,    -0.211,     0.029,    -0.086,     0.229, 2503,  01
11:46:13.782,    368870,    -0.330,     0.081,    -0.263,     0.430,    -0.364,    -4.785,     8.240,     9.536,     6.348,    -1.343,    -0.854,     6.544,     0.453,   -15.710,    -9.668,    18.452,     31.22,   991.539,   182.345,    0.9754,   -0.2099,   -0.0194,    0.0639,   -24.335,    -0.632,     7.630,     0.000,     0.000,     0.000,         0, idle,    -0.321,    -0.100,    -0.273,     0.433, 2502,  01
11:46:13.810,    368903,     0.014,     0.062,    -0.512,     0.516,    -0.014,    -4.776,     8.010,     9.326,     4.761,     0.488,     1.099,     4.910,     0.302,   -15.862,    -9.970,    18.737,     31.22,   991.540,   182.338,    0.9757,   -0.2084,   -0.0192,    0.0643,   -24.153,    -0.610,     7.674,     0.000,     0.000,     0.000,         0, idle,     0.038,    -0.191,    -0.479,     0.517, 2485,  01
11:46:13.842,    368936,     0.100,    -0.019,    -0.742,     0.749,     0.048,    -4.862,     7.776,     9.171,     2.991,     1.465,    -4.150,     5.321,     0.453,   -15.559,   -10.121,    18.567,     31.22,   991.540,   182.332,    0.9759,   -0.2076,   -0.0190,    0.0637,   -24.071,    -0.604,     7.625,     0.000,     0.000,     0.000,         0, idle,     0.144,    -0.368,    -0.636,     0.749, 2478,  01
11:46:13.870,    368969,    -0.167,     0.005,    -0.574,     0.598,    -0.191,    -4.814,     7.958,     9.302,     2.991,     0.854,    -7.080,     7.733,     0.453,   -16.013,    -9.970,    18.868,     31.22,   991.540,   182.332,    0.9761,   -0.2072,   -0.0192,    0.0620,   -24.005,    -0.670,     7.416,     0.000,     0.000,    -0.001,         0, idle,    -0.134,    -0.297,    -0.502,     0.599, 2480,  01
11:46:13.903,    369002,    -0.033,     0.191,    -0.464,     0.503,    -0.048,    -4.603,     8.082,     9.301,     5.066,     1.221,    -4.944,     7.183,     0.302,   -16.315,    -9.970,    19.122,     31.22,   991.540,   182.329,    0.9765,   -0.2060,   -0.0192,    0.0603,   -23.868,    -0.731,     7.218,     0.000,    -0.001,    -0.003,         0, idle,    -0.024,    -0.057,    -0.498,     0.502, 2486,  01
11:46:13.939,    369035,    -0.201,     0.134,    -0.349,     0.425,    -0.211,    -4.637,     8.211,     9.432,     6.653,     1.404,    -4.944,     8.407,     0.302,   -16.013,   -10.272,    19.027,     31.22,   991.540,   182.329,    0.9769,   -0.2044,   -0.0192,    0.0589,   -23.687,    -0.764,     7.053,     0.000,    -0.001,    -0.003,         0, idle,    -0.196,    -0.072,    -0.368,     0.424, 2489,  01
11:46:13.967,    369068,    -0.297,     0.062,    -0.048,     0.307,    -0.316,    -4.666,     8.537,     9.734,     8.728,     0.061,     3.601,     9.442,     0.151,   -16.466,   -10.272,    19.408,     31.22,   991.540,   182.329,    0.9774,   -0.2021,   -0.0185,    0.0586,   -23.406,    -0.714,     7.015,     0.000,    -0.001,    -0.003,         0, idle,    -0.301,     0.000,    -0.072,     0.310, 2487,  01
11:46:14.003,    369101,     0.345,     0.134,    -0.124,     0.390,     0.359,    -4.579,     8.446,     9.614,    10.193,    -0.061,    -3.845,    10.894,     0.302,   -16.466,   -10.423,    19.490,     31.22,   991.541,   182.325,    0.9780,   -0.1992,   -0.0185,    0.0589,   -23.115,    -0.709,     7.059,     0.000,    -0.001,    -0.003,         0, idle,     0.335,     0.096,    -0.172,     0.389, 2513,  01
11:46:14.038,    369134,    -0.048,     0.048,     0.364,     0.370,    -0.033,    -4.579,     9.006,    10.103,    11.108,    -1.892,   -10.498,    15.401,     0.302,   -16.768,   -10.121,    19.588,     31.22,   991.541,   182.325,    0.9787,   -0.1964,   -0.0194,    0.0567,   -22.742,    -0.901,     6.812,     0.000,     0.000,     0.000,         0, idle,    -0.072,     0.206,     0.297,     0.368, 2516,  01
11:46:14.070,    369167,    -0.340,     0.239,     0.325,     0.528,    -0.297,    -4.273,     9.034,     9.998,    11.841,    -4.089,    -2.747,    12.825,     0.000,   -17.070,   -10.272,    19.922,     31.22,   991.542,   182.314,    0.9795,   -0.1926,   -0.0205,    0.0551,   -22.308,    -1.088,     6.647,     0.000,     0.000,     0.000,         0, idle,    -0.359,     0.325,     0.172,     0.514, 2495,  01
11:46:14.106,    369200,    -0.115,     0.134,     0.488,     0.519,    -0.057,    -4.369,     9.197,    10.182,    12.634,    -6.104,     6.958,    15.662,     0.151,   -17.372,   -10.423,    20.260,     31.22,   991.543,   182.309,    0.9801,   -0.1890,   -0.0212,    0.0563,   -21.896,    -1.159,     6.801,     0.000,     0.000,     0.000,         0, idle,    -0.153,     0.330,     0.368,     0.518, 2498,  01
11:46:14.134,    369233,     0.263,     0.249,     0.249,     0.439,     0.340,    -4.173,     8.996,     9.923,    14.648,    -5.371,     2.380,    15.783,     0.151,   -17.372,   -10.574,    20.338,     31.21,   991.543,   182.309,    0.9808,   -0.1844,   -0.0222,    0.0584,   -21.374,    -1.263,     7.053,     0.000,     0.000,     0.000,         0, idle,     0.220,     0.364,     0.110,     0.439, 2501,  01
11:46:14.166,    369266,    -0.086,     0.297,     0.287,     0.422,    -0.029,    -4.096,     9.149,    10.024,    17.517,    -8.240,    -2.502,    19.519,     0.000,   -17.976,   -10.423,    20.780,     31.22,   991.543,   182.309,    0.9816,   -0.1799,   -0.0239,    0.0583,   -20.863,    -1.483,     7.075,     0.000,     0.000,     0.000,         0, idle,    -0.134,     0.378,     0.124,     0.420, 2501,  01
11:46:14.210,    369299,     0.067,     0.354,     0.196,     0.410,     0.225,    -3.881,     9.034,     9.835,    20.447,    -6.775,     1.282,    21.578,     0.000,   -18.279,   -10.423,    21.042,     31.22,   991.543,   182.306,    0.9827,   -0.1738,   -0.0258,    0.0591,   -20.165,    -1.730,     7.191,     0.000,     0.000,     0.000,         0, idle,     0.019,     0.407,     0.024,     0.408, 2503,  01
11:46:14.238,    369332,    -0.316,     0.172,    -0.230,     0.427,    -0.201,    -3.996,     8.666,     9.545,    23.560,    -6.104,     5.798,    25.019,    -0.151,   -18.732,   -10.574,    21.511,     31.22,   991.545,   182.295,    0.9838,   -0.1667,   -0.0268,    0.0605,   -19.358,    -1.862,     7.311,     0.000,     0.000,     0.000,         0, idle,    -0.316,     0.019,    -0.287,     0.427, 2501,  01
11:46:14.271,    369365,    -0.234,     0.072,     0.067,     0.254,    -0.048,    -3.924,     9.015,     9.832,    23.926,    -7.324,     8.606,    26.460,    -0.302,   -18.732,   -10.725,    21.587,     31.22,   991.545,   182.295,    0.9846,   -0.1605,   -0.0274,    0.0633,   -18.644,    -1.923,     7.674,     0.000,     0.000,     0.000,         0, idle,    -0.244,     0.062,     0.024,     0.253, 2501,  01
11:46:14.307,    369398,    -0.038,    -0.019,    -0.115,     0.123,     0.177,    -3.895,     8.886,     9.704,    23.132,    -9.888,     3.845,    25.449,    -0.453,   -18.883,   -10.574,    21.647,     31.22,   991.545,   182.285,    0.9855,   -0.1534,   -0.0289,    0.0661,   -17.836,    -2.104,     8.004,     0.000,     0.000,     0.000,         0, idle,    -0.024,    -0.067,    -0.096,     0.119, 2499,  01
11:46:14.335,    369431,     0.029,     0.024,    -0.167,     0.172,     0.278,    -3.732,     8.943,     9.695,    22.278,    -9.338,    -3.174,    24.364,    -0.151,   -19.336,   -10.574,    22.039,     31.22,   991.545,   182.285,    0.9863,   -0.1474,   -0.0311,    0.0670,   -17.166,    -2.384,     8.124,     0.000,     0.000,     0.000,         0, idle,     0.038,    -0.029,    -0.163,     0.170, 2480,  01
11:46:14.375,    369464,    -0.522,     0.000,     0.206,     0.561,    -0.211,    -3.642,     9.302,     9.992,    21.484,    -9.338,     2.502,    23.559,    -0.453,   -19.638,   -10.574,    22.309,     31.22,   991.545,   182.285,    0.9872,   -0.1405,   -0.0333,    0.0673,   -16.397,    -2.681,     8.185,     0.000,     0.000,     0.000,         0, idle,    -0.536,     0.000,     0.172,     0.563, 2480,  01
11:46:14.407,    369497,    -0.445,     0.067,    -0.134,     0.470,    -0.120,    -3.460,     9.001,     9.644,    20.020,    -8.118,    16.785,    27.357,    -0.755,   -19.940,   -10.574,    22.583,     31.22,   991.547,   182.271,    0.9878,   -0.1341,   -0.0341,    0.0715,   -15.672,    -2.763,     8.663,     0.000,     0.000,     0.000,         0, idle,    -0.440,    -0.048,    -0.167,     0.473, 2480,  01
11:46:14.439,    369530,     0.000,    -0.033,     0.010,     0.035,     0.325,    -3.474,     9.188,     9.828,    20.081,    -6.836,    16.602,    26.936,    -0.604,   -19.940,   -10.574,    22.579,     31.22,   991.548,   182.264,    0.9881,   -0.1289,   -0.0345,    0.0766,   -15.084,    -2.780,     9.234,     0.000,     0.000,     0.000,         0, idle,     0.000,    -0.029,     0.024,     0.037, 2480,  01
11:46:14.466,    369563,     0.053,    -0.019,     0.014,     0.058,     0.397,    -3.354,     9.231,     9.829,    18.982,    -4.456,     5.554,    20.274,    -0.604,   -20.242,   -10.574,    22.846,     31.22,   991.550,   182.253,    0.9885,   -0.1230,   -0.0351,    0.0803,   -14.431,    -2.845,     9.651,     0.000,     0.000,     0.000,         0, idle,     0.057,    -0.005,     0.024,     0.062, 2483,  01
11:46:14.498,    369596,    -0.105,    -0.057,    -0.388,     0.406,     0.167,    -3.230,     8.920,     9.488,    18.372,    -1.465,    -0.244,    18.432,    -1.057,   -20.393,   -10.876,    23.137,     31.22,   991.551,   182.237,    0.9890,   -0.1182,   -0.0353,    0.0812,   -13.881,    -2.895,     9.745,     0.000,     0.000,     0.000,         0, idle,    -0.062,    -0.196,    -0.349,     0.405, 2489,  01
11:46:14.534,    369629,    -0.565,    -0.005,     0.110,     0.575,    -0.220,    -3.139,     9.393,     9.906,    20.325,    -1.160,     5.920,    21.201,    -0.906,   -20.847,   -11.028,    23.601,     31.23,   991.551,   182.237,    0.9897,   -0.1123,   -0.0347,    0.0821,   -13.195,    -2.884,     9.816,     0.000,     0.000,     0.000,         0, idle,    -0.565,    -0.067,     0.086,     0.575, 2491,  01
11:46:14.566,    369662,     0.033,     0.000,    -0.048,     0.058,     0.368,    -3.019,     9.269,     9.755,    19.531,    -0.366,     7.996,    21.108,    -1.208,   -20.998,   -11.179,    23.819,     31.22,   991.551,   182.237,    0.9901,   -0.1064,   -0.0338,    0.0851,   -12.513,    -2.791,    10.124,     0.000,     0.000,     0.000,         0, idle,     0.038,    -0.005,    -0.043,     0.058, 2492,  01
11:46:14.598,    369695,     0.038,     0.038,     0.024,     0.059,     0.364,    -2.885,     9.374,     9.815,    19.409,     0.000,     6.592,    20.498,    -0.906,   -20.998,   -11.179,    23.805,     31.22,   991.550,   182.248,    0.9905,   -0.1014,   -0.0331,    0.0869,   -11.937,    -2.747,    10.316,     0.000,     0.000,     0.000,         0, idle,     0.029,     0.048,     0.010,     0.057, 2493,  01
11:46:14.630,    369728,    -0.019,     0.191,     0.397,     0.441,     0.292,    -2.622,     9.786,    10.135,    19.104,    -0.671,     4.150,    19.561,    -0.604,   -20.998,   -11.028,    23.725,     31.22,   991.550,   182.251,    0.9909,   -0.0954,   -0.0323,    0.0886,   -11.245,    -2.697,    10.481,     0.000,     0.000,     0.000,         0, idle,    -0.081,     0.287,     0.325,     0.442, 2495,  01
11:46:14.671,    369761,    -0.100,     0.182,     0.292,     0.358,     0.220,    -2.531,     9.709,    10.036,    18.799,    -2.563,     6.348,    20.007,    -0.755,   -21.602,   -10.876,    24.197,     31.22,   991.549,   182.256,    0.9913,   -0.0902,   -0.0320,    0.0900,   -10.646,    -2.703,    10.629,     0.000,     0.000,     0.000,         0, idle,    -0.153,     0.234,     0.225,     0.359, 2495,  01
11:46:14.694,    369794,    -0.014,     0.211,     0.412,     0.462,     0.301,    -2.397,     9.857,    10.149,    17.517,    -3.784,     8.606,    19.880,    -1.208,   -21.753,   -11.179,    24.487,     31.22,   991.549,   182.260,    0.9916,   -0.0844,   -0.0320,    0.0928,    -9.987,    -2.736,    10.931,     0.000,     0.000,     0.000,         0, idle,    -0.086,     0.301,     0.340,     0.462, 2495,  01
